;year;pop;unit;name;canton;url;firstmention;notes
2906;2000;1266;Einw;Eichberg;SG;/Articles/001341/?language=de;891;
2907;1768;451;Einw;Eiken;AG;/Articles/001733/?language=de;1150;
2908;1850;837;Einw;Eiken;AG;/Articles/001733/?language=de;1150;
2909;1900;795;Einw;Eiken;AG;/Articles/001733/?language=de;1150;
2910;1930;760;Einw;Eiken;AG;/Articles/001733/?language=de;1150;
2911;1950;892;Einw;Eiken;AG;/Articles/001733/?language=de;1150;
2912;2000;1750;Einw;Eiken;AG;/Articles/001733/?language=de;1150;
2913;1799;4958;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2914;1850;6821;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2915;1880;8383;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2916;1900;8496;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2917;1930;8053;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2918;1950;8423;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2919;1970;10020;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2920;1980;9629;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2921;2000;12622;Einw;Einsiedeln;SZ;/Articles/000710/?language=de;1073;
2922;1802;270;Einw;Eischoll;VS;/Articles/002759/?language=de;1250;
2923;1850;340;Einw;Eischoll;VS;/Articles/002759/?language=de;1250;
2924;1900;460;Einw;Eischoll;VS;/Articles/002759/?language=de;1250;
2925;1950;523;Einw;Eischoll;VS;/Articles/002759/?language=de;1250;
2926;2000;500;Einw;Eischoll;VS;/Articles/002759/?language=de;1250;
2927;1798;107;Einw;Eisten;VS;/Articles/002805/?language=de;1299;
2928;1850;177;Einw;Eisten;VS;/Articles/002805/?language=de;1299;
2929;1900;250;Einw;Eisten;VS;/Articles/002805/?language=de;1299;
2930;1950;400;Einw;Eisten;VS;/Articles/002805/?language=de;1299;
2931;1960;454;Einw;Eisten;VS;/Articles/002805/?language=de;1299;
2932;1970;330;Einw;Eisten;VS;/Articles/002805/?language=de;1299;
2933;2000;226;Einw;Eisten;VS;/Articles/002805/?language=de;1299;
2934;1764;144;Einw;Elfingen;AG;/Articles/001690/?language=de;1245;
2935;1850;265;Einw;Elfingen;AG;/Articles/001690/?language=de;1245;
2936;1900;217;Einw;Elfingen;AG;/Articles/001690/?language=de;1245;
2937;1950;199;Einw;Elfingen;AG;/Articles/001690/?language=de;1245;
2938;1980;165;Einw;Elfingen;AG;/Articles/001690/?language=de;1245;
2939;2000;240;Einw;Elfingen;AG;/Articles/001690/?language=de;1245;
2940;1634;1018;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2941;1792;2103;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2942;1836;1038;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2943;1850;1182;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2944;1900;1420;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2945;1950;2184;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2946;2000;3593;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2947;1467;440;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2948;1382;650;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2949;1532;595;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2950;1804;665;Einw;Elgg;ZH;/Articles/000144/?language=de;760;
2951;1634;321;Einw;Ellikon an der Thur;ZH;/Articles/000145/?language=de;1257;
2952;1709;300;Einw;Ellikon an der Thur;ZH;/Articles/000145/?language=de;1257;
2953;1850;441;Einw;Ellikon an der Thur;ZH;/Articles/000145/?language=de;1257;
2954;1900;358;Einw;Ellikon an der Thur;ZH;/Articles/000145/?language=de;1257;
2955;1950;437;Einw;Ellikon an der Thur;ZH;/Articles/000145/?language=de;1257;
2956;2000;742;Einw;Ellikon an der Thur;ZH;/Articles/000145/?language=de;1257;
2957;1634;188;Einw;Elsau;ZH;/Articles/000146/?language=de;829;
2958;1771;479;Einw;Elsau;ZH;/Articles/000146/?language=de;829;
2959;1836;896;Einw;Elsau;ZH;/Articles/000146/?language=de;829;
2960;1850;909;Einw;Elsau;ZH;/Articles/000146/?language=de;829;
2961;1900;1047;Einw;Elsau;ZH;/Articles/000146/?language=de;829;
2962;1950;1348;Einw;Elsau;ZH;/Articles/000146/?language=de;829;
