name;canton;url;firstmention;hab_year;notes
Mont-sur-Rolle;VD;/Articles/002604/?language=de;994.0;[{'year': 1764, 'pop': 414.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0056657499441666, 'next': 1850}, {'year': 1850, 'pop': 673.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0002950341125265, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 683.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000029261589147, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 684.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0139023778951923, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 1035.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.027941261886825, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1796.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Morges;VD;/Articles/002447/?language=de;1288.0;[{'year': 1459, 'pop': 642, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0042336900766138, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'next': 1721}, {'year': 1721, 'pop': 1942.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0047900580206255, 'previous': 1459, 'next': 1764}, {'year': 1764, 'pop': 2385.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0035724450926227, 'previous': 1721, 'next': 1850}, {'year': 1850, 'pop': 3241.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0062289998450886, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 4421.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0076016271001453, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 6456.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0158236352884176, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 14154.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Morrens (VD);VD;/Articles/002370/?language=de;1147.0;[{'year': 1453, 'pop': 64, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0037026082438418, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'next': 1764}, {'year': 1764, 'pop': 202, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0001266306231493, 'original_unit': 'Haushalte', 'einw_conversion_factor': 4.936063574371257, 'previous': 1453, 'next': 1803}, {'year': 1803, 'pop': 203.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0101295000194455, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 326.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9973154458555712, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 285.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9970611739418513, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 246.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0314585131128187, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 623.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.017879214423543, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 888.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Moudon;VD;/Articles/002478/?language=de;1000.0;[{'year': 1300, 'pop': 1481, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9999912510178116, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1764}, {'year': 1764, 'pop': 1475.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0007289504955326, 'previous': 1300, 'next': 1798}, {'year': 1798, 'pop': 1512.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9765732955421581, 'previous': 1764, 'next': 1803}, {'year': 1803, 'pop': 1343.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.01281160571086, 'previous': 1798, 'next': 1850}, {'year': 1850, 'pop': 2443.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0018759329481148, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 2683.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9983954643135985, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 2476.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.011431798468248, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 4371.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Mutrux;VD;/Articles/002395/?language=de;1309.0;[{'year': 1803, 'pop': 91.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0195433160963738, 'next': 1850}, {'year': 1850, 'pop': 226.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9956787971369633, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 182.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9917043019088887, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 120.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9793147422381892, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 79.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0120027944828767, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 113.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Novalles;VD;/Articles/002396/?language=de;1179.0;[{'year': 1803, 'pop': 94.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0046678639377664, 'next': 1850}, {'year': 1850, 'pop': 117.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 117.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.993156855145346, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 83.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9933775953291311, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 68.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0189580720770857, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 99.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Noville;VD;/Articles/002283/?language=de;903.0;[{'year': 1798, 'pop': 207.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.011544404143787, 'next': 1850}, {'year': 1850, 'pop': 376.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0019757367376614, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 415.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0023638041389178, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 467.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9970196087291665, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 427.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0209954819635845, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 647.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Nyon;VD;/Articles/002516/?language=de;367.0;[{'year': 1412, 'pop': 790, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9883311792746378, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1452}, {'year': 1452, 'pop': 494, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004201133809883, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'previous': 1412, 'next': 1550}, {'year': 1550, 'pop': 745, 'unit': 'Einw', 'type': 'original', 'ygr': 1.00395547493512, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'previous': 1452, 'next': 1764}, {'year': 1764, 'pop': 1734.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004127004920057, 'previous': 1550, 'next': 1850}, {'year': 1850, 'pop': 2471.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0137117969953677, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 4882.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004345708852449, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 6064.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.019824544497064, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 16182.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Ogens;VD;/Articles/002480/?language=de;1166.0;[{'year': 1803, 'pop': 240.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0093681822698914, 'next': 1850}, {'year': 1850, 'pop': 372.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9991771772545736, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 357.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.990721518638593, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 224.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9927368649507058, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 180.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0116671952486849, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 227.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Ollon;VD;/Articles/002284/?language=de;1018.0;[{'year': 1313, 'pop': 997, 'unit': 'Einw', 'type': 'original', 'ygr': 1.001524688751851, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1764}, {'year': 1764, 'pop': 1982.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0043343223809298, 'previous': 1313, 'next': 1850}, {'year': 1850, 'pop': 2875.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.003524683669507, 'previous': 1764, 'next': 1900}, {'year': 1900, 'pop': 3428.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0031211855180266, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 4006.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0033516237622762, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 4429.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0174264498922725, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 6257.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Onnens (VD);VD;/Articles/002397/?language=de;1228.0;[{'year': 1803, 'pop': 258.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0051205980927649, 'next': 1850}, {'year': 1850, 'pop': 328.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0007776796140935, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 341.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9957070137312801, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 275.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9895747572029167, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 223.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0194114833172878, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 397.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Oppens;VD;/Articles/002644/?language=de;1160.0;[{'year': 1803, 'pop': 148.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0127136442423221, 'next': 1850}, {'year': 1850, 'pop': 268.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9991621332941855, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 257.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9891566223112286, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 149.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9892356268543467, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 120.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0116778833795907, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 170.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Orbe;VD;/Articles/002540/?language=de;280.0;[{'year': 1416, 'pop': 1313, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0006172247009277, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1798}, {'year': 1798, 'pop': 1662.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0028090296851657, 'previous': 1416, 'next': 1850}, {'year': 1850, 'pop': 1923.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0015708610537892, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 2080.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0108341925775144, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 3565.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0037193415940036, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 3985.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0127972526628193, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 5139.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Orges;VD;/Articles/002645/?language=de;1260.0;[{'year': 1860, 'pop': 227.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9954303974887816, 'next': 1900}, {'year': 1900, 'pop': 189.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.002204649041039, 'previous': 1860, 'next': 1950}, {'year': 1950, 'pop': 211.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9912299565576338, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 162.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0113443467447722, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 203.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Ormont-Dessous;VD;/Articles/002285/?language=de;1200.0;[{'year': 1764, 'pop': 1437.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004763634636446, 'next': 1798}, {'year': 1798, 'pop': 1689.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998644832765108, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 1574.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0020762986775293, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 1746.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9931309333546638, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 1237.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9833409569777141, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 884.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0065419348505733, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1075.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Ormont-Dessus;VD;/Articles/002286/?language=de;1200.0;[{'year': 1850, 'pop': 935.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0031092161570205, 'next': 1900}, {'year': 1900, 'pop': 1092.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.998121188187761, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 994.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0002006225328612, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 1000.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0134767250595438, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 1307.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Orny;VD;/Articles/002343/?language=de;1011.0;[{'year': 1453, 'pop': 222, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9993258847744826, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1764}, {'year': 1764, 'pop': 180.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0051017688735198, 'previous': 1453, 'next': 1798}, {'year': 1798, 'pop': 214.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0065818397641497, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 301.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000066337252738, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 302.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000263196321626, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 306.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0017526519226307, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 334.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Orzens;VD;/Articles/002646/?language=de;1177.0;[{'year': 1416, 'pop': 118, 'unit': 'Einw', 'type': 'original', 'ygr': 1.001669132481237, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1803}, {'year': 1803, 'pop': 225.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0077222580815648, 'previous': 1416, 'next': 1850}, {'year': 1850, 'pop': 323.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9972179240881277, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 281.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.994659976066296, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 215.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9910148895321099, 'previous': 1900, 'next': 1980}, {'year': 1980, 'pop': 164.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.009209009431939, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 197.0, 'unit': 'Einw', 'type': 'original', 'previous': 1980}];
Oulens-sous-Echallens;VD;/Articles/002372/?language=de;1207.0;[{'year': 1453, 'pop': 99, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0030720926257264, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1764}, {'year': 1764, 'pop': 257, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0064312736683314, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'previous': 1453, 'next': 1803}, {'year': 1803, 'pop': 330.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0059441839604828, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 436.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9980772901374383, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 396.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9954967303100439, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 316.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9914246843385623, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 266.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0159013589698669, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 427.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Pailly;VD;/Articles/002373/?language=de;1154.0;[{'year': 1453, 'pop': 89, 'unit': 'Einw', 'type': 'original', 'ygr': 1.003207520048838, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1803}, {'year': 1803, 'pop': 273.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0082141832600378, 'previous': 1453, 'next': 1850}, {'year': 1850, 'pop': 401.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9984460213831227, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 371.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9980794639489393, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 337.0, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9861557560490365, 'previous': 1900, 'next': 1970}, {'year': 1970, 'pop': 255.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0141767435482938, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 389.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
Paudex;VD;/Articles/002410/?language=de;1220.0;[{'year': 1764, 'pop': 76.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0199977091302432, 'next': 1798}, {'year': 1798, 'pop': 149.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0051707125320901, 'previous': 1764, 'next': 1870}, {'year': 1870, 'pop': 216.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0093006562569737, 'previous': 1798, 'next': 1950}, {'year': 1950, 'pop': 453.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.02286705150143, 'previous': 1870, 'next': 2000}, {'year': 2000, 'pop': 1403.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Payerne;VD;/Articles/002584/?language=de;961.0;[{'year': 1416, 'pop': 1678, 'unit': 'Einw', 'type': 'original', 'ygr': 1.000011962588101, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1764}, {'year': 1764, 'pop': 1685.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0044298113779158, 'previous': 1416, 'next': 1803}, {'year': 1803, 'pop': 2002.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0091937790234964, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 3078.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0106358296951217, 'previous': 1803, 'next': 1900}, {'year': 1900, 'pop': 5224.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.00156552708744, 'previous': 1850, 'next': 1950}, {'year': 1950, 'pop': 5649.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0051245569356617, 'previous': 1900, 'next': 2000}, {'year': 2000, 'pop': 7294.0, 'unit': 'Einw', 'type': 'original', 'previous': 1950}];
Penthalaz;VD;/Articles/002345/?language=de;1182.0;[{'year': 1416, 'pop': 128, 'unit': 'Einw', 'type': 'original', 'ygr': 0.992764005665662, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'next': 1474}, {'year': 1474, 'pop': 84, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0070249260421789, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'previous': 1416, 'next': 1550}, {'year': 1550, 'pop': 143, 'unit': 'Einw', 'type': 'original', 'ygr': 0.9887513797017156, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'previous': 1474, 'next': 1574}, {'year': 1574, 'pop': 109, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004206664561471, 'original_unit': 'Feuerstätten', 'einw_conversion_factor': 4.936063574371257, 'previous': 1550, 'next': 1764}, {'year': 1764, 'pop': 242.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0035514110464205, 'previous': 1574, 'next': 1798}, {'year': 1798, 'pop': 273.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.001556742373836, 'previous': 1764, 'next': 1850}, {'year': 1850, 'pop': 296.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.004581149526093, 'previous': 1798, 'next': 1900}, {'year': 1900, 'pop': 372.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0134251271484431, 'previous': 1850, 'next': 1930}, {'year': 1930, 'pop': 555.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0247496527075337, 'previous': 1900, 'next': 1950}, {'year': 1950, 'pop': 905.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0320548681259687, 'previous': 1930, 'next': 1970}, {'year': 1970, 'pop': 1701.0, 'unit': 'Einw', 'type': 'original', 'ygr': 1.0098574023947984, 'previous': 1950, 'next': 2000}, {'year': 2000, 'pop': 2283.0, 'unit': 'Einw', 'type': 'original', 'previous': 1970}];
